yyyy,mm,tmax (degC),tmin (degC),af (days),rain (mm),sun (hours)
1858,8,18.925786163522012,10.831446540880503,0.006289308176100629,84.6,132.11182795698923
1858,9,16.67610062893082,9.010691823899371,0.018867924528301886,47.1,109.7808510638298
1858,10,13.09748427672956,6.350314465408806,1.1823899371069182,61.8,87.26595744680851
1858,11,9.50125786163522,3.4842767295597485,4.672955974842767,30.1,59.488297872340425
1858,12,7.528301886792453,2.1459119496855346,7.383647798742138,93.2,37.915217391304346
1859,1,7.120125786163522,1.6773584905660373,8.522012578616351,72.1,46.90105263157895
1859,2,7.8918238993710705,1.746540880503145,7.70440251572327,36.4,66.27157894736841
1859,3,9.707594936708862,2.427848101265823,6.677215189873418,64.9,101.30106382978724
1859,4,12.406918238993711,3.90125786163522,2.8238993710691824,62.1,144.78936170212768
1859,5,15.365408805031446,6.3496855345911944,0.36477987421383645,10.3,176.2127659574468
1859,6,18.12264150943396,9.276100628930818,0.0,33.7,156.12659574468083
1859,7,19.333962264150944,11.09119496855346,0.0,47.0,131.352688172043
1859,8,18.925786163522012,10.831446540880503,0.006289308176100629,81.8,132.11182795698923
1859,9,16.67610062893082,9.010691823899371,0.018867924528301886,102.2,109.7808510638298
1859,10,13.09748427672956,6.350314465408806,1.1823899371069182,38.7,87.26595744680851
1859,11,9.50125786163522,3.4842767295597485,4.672955974842767,84.9,59.488297872340425
1859,12,7.528301886792453,2.1459119496855346,7.383647798742138,63.2,37.915217391304346
1860,1,7.120125786163522,1.6773584905660373,8.522012578616351,89.3,46.90105263157895
1860,2,7.8918238993710705,1.746540880503145,7.70440251572327,28.4,66.27157894736841
1860,3,9.707594936708862,2.427848101265823,6.677215189873418,52.5,101.30106382978724
1860,4,12.406918238993711,3.90125786163522,2.8238993710691824,37.4,144.78936170212768
1860,5,15.365408805031446,6.3496855345911944,0.36477987421383645,78.3,176.2127659574468
1860,6,18.12264150943396,9.276100628930818,0.0,94.6,156.12659574468083
1860,7,19.333962264150944,11.09119496855346,0.0,34.9,131.352688172043
1860,8,18.925786163522012,10.831446540880503,0.006289308176100629,126.0,132.11182795698923
1860,9,16.67610062893082,9.010691823899371,0.018867924528301886,23.1,109.7808510638298
1860,10,13.09748427672956,6.350314465408806,1.1823899371069182,56.1,87.26595744680851
1860,11,9.50125786163522,3.4842767295597485,4.672955974842767,47.4,59.488297872340425
1860,12,7.528301886792453,2.1459119496855346,7.383647798742138,54.2,37.915217391304346
1861,1,7.120125786163522,1.6773584905660373,8.522012578616351,86.4,46.90105263157895
1861,2,7.8918238993710705,1.746540880503145,7.70440251572327,68.0,66.27157894736841
1861,3,9.707594936708862,2.427848101265823,6.677215189873418,126.4,101.30106382978724
1861,4,12.406918238993711,3.90125786163522,2.8238993710691824,28.7,144.78936170212768
1861,5,15.365408805031446,6.3496855345911944,0.36477987421383645,23.9,176.2127659574468
1861,6,18.12264150943396,9.276100628930818,0.0,158.9,156.12659574468083
1861,7,19.333962264150944,11.09119496855346,0.0,115.8,131.352688172043
1861,8,18.925786163522012,10.831446540880503,0.006289308176100629,138.5,132.11182795698923
1861,9,16.67610062893082,9.010691823899371,0.018867924528301886,103.4,109.7808510638298
1861,10,13.09748427672956,6.350314465408806,1.1823899371069182,69.0,87.26595744680851
1861,11,9.50125786163522,3.4842767295597485,4.672955974842767,81.8,59.488297872340425
1861,12,7.528301886792453,2.1459119496855346,7.383647798742138,54.5,37.915217391304346
1862,1,7.120125786163522,1.6773584905660373,8.522012578616351,118.8,46.90105263157895
1862,2,7.8918238993710705,1.746540880503145,7.70440251572327,25.1,66.27157894736841
1862,3,9.707594936708862,2.427848101265823,6.677215189873418,77.1,101.30106382978724
1862,4,12.406918238993711,3.90125786163522,2.8238993710691824,69.8,144.78936170212768
1862,5,15.365408805031446,6.3496855345911944,0.36477987421383645,109.3,176.2127659574468
1862,6,18.12264150943396,9.276100628930818,0.0,87.0,156.12659574468083
1862,7,19.333962264150944,11.09119496855346,0.0,103.6,131.352688172043
1862,8,18.925786163522012,10.831446540880503,0.006289308176100629,60.5,132.11182795698923
1862,9,16.67610062893082,9.010691823899371,0.018867924528301886,43.9,109.7808510638298
1862,10,13.09748427672956,6.350314465408806,1.1823899371069182,121.0,87.26595744680851
1862,11,9.50125786163522,3.4842767295597485,4.672955974842767,46.0,59.488297872340425
1862,12,7.528301886792453,2.1459119496855346,7.383647798742138,84.4,37.915217391304346
1863,1,7.120125786163522,1.6773584905660373,8.522012578616351,72.1,46.90105263157895
1863,2,7.8918238993710705,1.746540880503145,7.70440251572327,20.5,66.27157894736841
1863,3,9.707594936708862,2.427848101265823,6.677215189873418,42.9,101.30106382978724
1863,4,12.406918238993711,3.90125786163522,2.8238993710691824,44.1,144.78936170212768
1863,5,15.365408805031446,6.3496855345911944,0.36477987421383645,41.9,176.2127659574468
1863,6,18.12264150943396,9.276100628930818,0.0,106.4,156.12659574468083
1863,7,19.333962264150944,11.09119496855346,0.0,6.7,131.352688172043
1863,8,18.925786163522012,10.831446540880503,0.006289308176100629,88.9,132.11182795698923
1863,9,16.67610062893082,9.010691823899371,0.018867924528301886,99.3,109.7808510638298
1863,10,13.09748427672956,6.350314465408806,1.1823899371069182,144.5,87.26595744680851
1863,11,9.50125786163522,3.4842767295597485,4.672955974842767,78.0,59.488297872340425
1863,12,7.528301886792453,2.1459119496855346,7.383647798742138,52.0,37.915217391304346
1864,1,7.120125786163522,1.6773584905660373,8.522012578616351,46.3,46.90105263157895
1864,2,7.8918238993710705,1.746540880503145,7.70440251572327,35.6,66.27157894736841
1864,3,9.707594936708862,2.427848101265823,6.677215189873418,58.6,101.30106382978724
1864,4,12.406918238993711,3.90125786163522,2.8238993710691824,50.2,144.78936170212768
1864,5,15.365408805031446,6.3496855345911944,0.36477987421383645,47.2,176.2127659574468
1864,6,18.12264150943396,9.276100628930818,0.0,57.8,156.12659574468083
1864,7,19.333962264150944,11.09119496855346,0.0,43.5,131.352688172043
1864,8,18.925786163522012,10.831446540880503,0.006289308176100629,56.4,132.11182795698923
1864,9,16.67610062893082,9.010691823899371,0.018867924528301886,71.6,109.7808510638298
1864,10,13.09748427672956,6.350314465408806,1.1823899371069182,63.2,87.26595744680851
1864,11,9.50125786163522,3.4842767295597485,4.672955974842767,144.1,59.488297872340425
1864,12,7.528301886792453,2.1459119496855346,7.383647798742138,53.9,37.915217391304346
1865,1,7.120125786163522,1.6773584905660373,8.522012578616351,73.9,46.90105263157895
1865,2,7.8918238993710705,1.746540880503145,7.70440251572327,114.3,66.27157894736841
1865,3,9.707594936708862,2.427848101265823,6.677215189873418,59.0,101.30106382978724
1865,4,14.8,5.5,0.0,25.7,144.78936170212768
1865,5,15.7,8.0,0.0,108.9,176.2127659574468
1865,6,21.0,11.6,0.0,16.0,156.12659574468083
1865,7,20.5,12.5,0.0,51.8,131.352688172043
1865,8,19.0,11.4,0.0,88.0,132.11182795698923
1865,9,20.4,11.6,0.0,12.4,109.7808510638298
1865,10,13.7,6.8,0.0,139.8,87.26595744680851
1865,11,9.6,3.1,2.0,52.3,59.488297872340425
1865,12,9.7,4.9,0.0,90.8,37.915217391304346
1866,1,8.2,2.5,4.0,110.4,46.90105263157895
1866,2,7.7,0.9,8.0,64.0,66.27157894736841
1866,3,8.3,1.7,12.0,66.6,101.30106382978724
1866,4,12.2,4.6,1.0,52.9,144.78936170212768
1866,5,15.0,5.7,0.0,40.2,176.2127659574468
1866,6,18.5,10.5,0.0,48.0,156.12659574468083
1866,7,19.9,12.0,0.0,62.4,131.352688172043
1866,8,17.9,10.6,0.0,92.5,132.11182795698923
1866,9,15.1,7.6,0.0,99.3,109.7808510638298
1866,10,13.5,7.2,0.0,56.0,87.26595744680851
1866,11,10.2,4.4,0.0,85.0,59.488297872340425
1866,12,9.5,3.4,3.0,80.9129411764706,37.915217391304346
1867,1,4.2,-2.2,18.0,121.0,46.90105263157895
1867,2,9.8,4.1,0.0,93.6,66.27157894736841
1867,3,7.0,0.5,13.0,56.1,101.30106382978724
1867,4,12.8,5.9,0.0,134.2,144.78936170212768
1867,5,15.4,7.5,0.0,107.6,176.2127659574468
1867,6,18.9,10.8,0.0,23.2,156.12659574468083
1867,7,19.6,11.0,0.0,108.4,131.352688172043
1867,8,19.9,12.2,0.0,68.1,132.11182795698923
1867,9,17.1,9.7,0.0,35.4,109.7808510638298
1867,10,12.8,6.6,0.0,125.2,87.26595744680851
1867,11,9.0,3.3,4.0,25.0,59.488297872340425
1867,12,7.8,2.4,9.0,55.6,37.915217391304346
1868,1,7.3,1.9,7.0,138.2,46.90105263157895
1868,2,9.9,3.5,3.0,96.8,66.27157894736841
1868,3,11.2,4.1,1.0,128.1,101.30106382978724
1868,4,14.1,5.6,0.0,76.7,144.78936170212768
1868,5,16.9,8.1,0.0,47.8,176.2127659574468
1868,6,19.9,10.7,0.0,28.8,156.12659574468083
1868,7,22.9,13.0,0.0,29.3,131.352688172043
1868,8,19.7,11.5,0.0,91.1,132.11182795698923
1868,9,17.1,9.7,0.0,53.8,109.7808510638298
1868,10,12.0,4.6,1.0,73.1,87.26595744680851
1868,11,7.9,2.2,6.0,111.7,59.488297872340425
1868,12,9.5,3.6,2.0,162.9,37.915217391304346
1869,1,8.5,4.1,2.0,91.6,46.90105263157895
1869,2,10.4,4.8,0.0,183.1,66.27157894736841
1869,3,8.1,1.1,10.0,66.0,101.30106382978724
1869,4,14.5,5.6,0.0,86.8,144.78936170212768
1869,5,12.6,5.0,0.0,71.3,176.2127659574468
1869,6,17.9,8.8,0.0,31.4,156.12659574468083
1869,7,22.5,12.6,0.0,46.0,131.352688172043
1869,8,19.7,11.0,0.0,43.8,132.11182795698923
1869,9,17.0,10.0,0.0,125.7,109.7808510638298
1869,10,14.2,7.6,0.0,51.0,87.26595744680851
1869,11,10.4,3.1,9.0,123.7,59.488297872340425
1869,12,6.2,-0.5,12.0,162.8,37.915217391304346
1870,1,6.9,1.0,11.0,92.1,46.90105263157895
1870,2,6.7,0.2,12.0,68.6,66.27157894736841
1870,3,10.2,2.4,7.0,36.2,101.30106382978724
1870,4,14.5,5.1,0.0,33.5,144.78936170212768
1870,5,16.0,7.4,0.0,60.1,176.2127659574468
1870,6,19.8,10.5,0.0,23.7,156.12659574468083
1870,7,21.6,12.7,0.0,41.3,131.352688172043
1870,8,21.6,11.1,0.0,51.9,132.11182795698923
1870,9,18.2,10.3,0.0,75.0,109.7808510638298
1870,10,13.1,5.7,1.0,226.4,87.26595744680851
1870,11,8.5,2.1,7.0,45.3,59.488297872340425
1870,12,4.7,-1.5,17.0,91.1,37.915217391304346
1871,1,5.1,-0.1,14.0,104.8,46.90105263157895
1871,2,10.2,4.8,0.0,88.5,66.27157894736841
1871,3,11.6,3.2,4.0,52.7,101.30106382978724
1871,4,13.2,5.3,1.0,86.0,144.78936170212768
1871,5,17.4,7.1,0.0,10.1,176.2127659574468
1871,6,18.5,10.0,0.0,44.3,156.12659574468083
1871,7,19.8,11.2,0.0,118.1,131.352688172043
1871,8,20.8,12.0,0.0,65.6,132.11182795698923
1871,9,16.0,8.3,0.0,102.1,109.7808510638298
1871,10,13.8,6.7,0.0,74.4,87.26595744680851
1871,11,8.4,2.5,5.0,50.3,59.488297872340425
1871,12,7.6,1.1,9.0,64.7,37.915217391304346
1872,1,7.9,1.5,8.0,150.4,46.90105263157895
1872,2,9.9,4.2,0.0,86.5,66.27157894736841
1872,3,10.6,3.6,4.0,67.5,101.30106382978724
1872,4,13.1,4.5,0.0,106.7,144.78936170212768
1872,5,14.4,6.2,0.0,55.5,176.2127659574468
1872,6,18.2,9.5,0.0,93.8,156.12659574468083
1872,7,21.3,12.7,0.0,64.2,131.352688172043
1872,8,19.8,11.9,0.0,65.1,132.11182795698923
1872,9,16.4,9.7,0.0,131.9,109.7808510638298
1872,10,11.8,4.5,1.0,133.5,87.26595744680851
1872,11,9.2,2.8,3.0,135.0,59.488297872340425
1872,12,7.4,2.0,11.0,158.9,37.915217391304346
1873,1,7.8,1.9,6.0,152.7,46.90105263157895
1873,2,6.2,-0.4,14.0,12.5,66.27157894736841
1873,3,9.2,2.1,6.0,53.8,101.30106382978724
1873,4,13.1,4.6,2.0,13.7,144.78936170212768
1873,5,15.3,6.1,0.0,49.0,176.2127659574468
1873,6,19.8,10.7,0.0,34.9,156.12659574468083
1873,7,20.5,12.5,0.0,134.1,131.352688172043
1873,8,18.6,11.6,0.0,123.6,132.11182795698923
1873,9,16.2,7.8,0.0,70.6,109.7808510638298
1873,10,11.9,4.5,5.0,79.8,87.26595744680851
1873,11,9.3,2.9,0.0,79.8,59.488297872340425
1873,12,9.9,4.1,3.0,36.4,37.915217391304346
1874,1,8.9,2.6,3.0,74.8,46.90105263157895
1874,2,9.0,2.4,3.0,55.0,66.27157894736841
1874,3,11.4,4.1,4.0,60.7,101.30106382978724
1874,4,14.8,5.5,0.0,55.3,144.78936170212768
1874,5,15.2,6.6,0.0,29.0,176.2127659574468
1874,6,20.0,9.5,0.0,28.9,156.12659574468083
1874,7,21.6,12.4,0.0,76.7,131.352688172043
1874,8,19.7,11.1,0.0,105.7,132.11182795698923
1874,9,16.2,9.5,0.0,79.0,109.7808510638298
1874,10,12.7,4.9,0.0,97.2,87.26595744680851
1874,11,10.4,4.4,1.0,81.7,59.488297872340425
1874,12,4.8,-1.6,21.0,77.3,37.915217391304346
1875,1,9.7,3.9,3.0,98.9,46.90105263157895
1875,2,7.3,1.1,6.0,43.7,66.27157894736841
1875,3,9.5,2.9,3.0,30.8,101.30106382978724
1875,4,14.7,4.5,0.0,8.4,144.78936170212768
1875,5,17.7,8.2,0.0,42.7,176.2127659574468
1875,6,18.6,9.5,0.0,83.4,156.12659574468083
1875,7,19.5,10.0,0.0,96.3,131.352688172043
1875,8,20.7,12.8,0.0,95.0,132.11182795698923
1875,9,18.3,11.1,0.0,128.1,109.7808510638298
1875,10,12.8,6.5,0.0,120.9,87.26595744680851
1875,11,8.6,2.6,8.0,100.8,59.488297872340425
1875,12,7.3,0.8,12.0,51.6,37.915217391304346
1876,1,8.3,2.3,8.0,33.4,46.90105263157895
1876,2,8.5,1.0,9.0,99.8,66.27157894736841
1876,3,8.3,0.2,14.0,90.3,101.30106382978724
1876,4,12.5,3.7,4.0,46.1,144.78936170212768
1876,5,15.7,6.2,0.0,12.0,176.2127659574468
1876,6,19.1,9.3,0.0,38.6,156.12659574468083
1876,7,21.8,11.5,0.0,52.3,131.352688172043
1876,8,20.5,11.1,0.0,66.1,132.11182795698923
1876,9,16.4,9.0,0.0,70.6,109.7808510638298
1876,10,14.2,8.7,0.0,98.6,87.26595744680851
1876,11,9.8,4.3,5.0,71.5,59.488297872340425
1876,12,9.1,3.3,6.0,178.3,37.915217391304346
1877,1,8.5,2.0,5.0,133.5,46.90105263157895
1877,2,9.4,2.8,3.0,76.8,66.27157894736841
1877,3,9.8,1.5,9.0,73.2,101.30106382978724
1877,4,10.7,3.8,0.0,81.4,144.78936170212768
1877,5,14.3,5.3,1.0,69.1,176.2127659574468
1877,6,19.7,10.3,0.0,78.0,156.12659574468083
1877,7,19.0,10.8,0.0,80.7,131.352688172043
1877,8,18.9,11.0,0.0,77.8,132.11182795698923
1877,9,16.0,7.6,0.0,47.8,109.7808510638298
1877,10,13.9,6.7,0.0,87.1,87.26595744680851
1877,11,10.0,3.3,2.0,95.9,59.488297872340425
1877,12,8.4,1.9,6.0,88.6,37.915217391304346
1878,1,8.5,2.3,6.0,90.6,46.90105263157895
1878,2,9.6,3.5,2.0,42.8,66.27157894736841
1878,3,10.2,2.9,8.0,38.3,101.30106382978724
1878,4,13.8,5.2,2.0,34.3,144.78936170212768
1878,5,16.3,7.9,0.0,105.8,176.2127659574468
1878,6,19.4,10.6,0.0,91.4,156.12659574468083
1878,7,21.5,12.2,0.0,4.3,131.352688172043
1878,8,20.6,12.5,0.0,72.5,132.11182795698923
1878,9,17.8,9.9,0.0,109.5,109.7808510638298
1878,10,13.9,7.4,0.0,75.5,87.26595744680851
1878,11,6.9,-0.3,16.0,42.8,59.488297872340425
1878,12,3.3,-4.2,27.0,47.1,37.915217391304346
1879,1,4.2,-2.0,21.0,45.0,46.90105263157895
1879,2,6.7,0.7,9.0,43.6,66.27157894736841
1879,3,8.6,1.0,10.0,52.2,101.30106382978724
1879,4,10.9,2.6,4.0,61.4,144.78936170212768
1879,5,14.4,4.8,0.0,87.6,176.2127659574468
1879,6,17.8,9.8,0.0,136.2,156.12659574468083
1879,7,17.7,10.6,0.0,133.2,131.352688172043
1879,8,18.7,10.5,0.0,81.1,132.11182795698923
1879,9,15.7,8.2,0.0,96.0,109.7808510638298
1879,10,12.4,5.5,1.0,38.5,87.26595744680851
1879,11,9.0,2.9,5.0,35.4,59.488297872340425
1879,12,5.4,-1.4,16.0,49.0,37.915217391304346
1880,1,6.8,1.3,9.0,35.0,46.90105263157895
1880,2,9.7,3.0,3.0,67.2,66.27157894736841
1880,3,11.3,3.2,2.0,48.9,101.30106382978724
1880,4,12.7,3.9,0.0,108.6,144.78936170212768
1880,5,16.1,6.5,0.0,27.2,176.2127659574468
1880,6,17.0,9.7,0.0,111.9,156.12659574468083
1880,7,17.1,10.9,0.0,149.1,131.352688172043
1880,8,19.6,13.1,0.0,27.7,132.11182795698923
1880,9,17.1,10.6,0.0,105.7,109.7808510638298
1880,10,9.4,3.4,4.0,28.4,87.26595744680851
1880,11,8.1,2.8,6.0,88.4,59.488297872340425
1880,12,6.9,2.2,12.0,64.2,37.915217391304346
1881,1,2.0,-3.3,20.0,10.3,46.90105263157895
1881,2,6.2,1.6,7.0,70.5,66.27157894736841
1881,3,8.3,2.2,12.0,81.6,101.30106382978724
1881,4,10.4,3.8,5.0,52.0,144.78936170212768
1881,5,15.6,7.4,0.0,52.3,176.2127659574468
1881,6,15.9,9.2,0.0,103.6,156.12659574468083
1881,7,17.9,11.0,0.0,64.4,131.352688172043
1881,8,16.0,9.8,0.0,106.8,132.11182795698923
1881,9,14.9,8.5,0.0,57.1,109.7808510638298
1881,10,10.8,5.1,3.0,56.7,87.26595744680851
1881,11,11.5,5.9,0.0,87.8,59.488297872340425
1881,12,6.2,1.2,9.0,74.6,37.915217391304346
1882,1,8.3,3.9,0.0,47.6,46.90105263157895
1882,2,9.5,4.7,0.0,47.4,66.27157894736841
1882,3,10.4,4.2,1.0,76.2,101.30106382978724
1882,4,11.1,4.0,1.0,93.8,144.78936170212768
1882,5,15.3,6.3,0.0,86.1,176.2127659574468
1882,6,16.2,8.9,0.0,77.3,156.12659574468083
1882,7,17.4,11.0,0.0,124.7,131.352688172043
1882,8,17.7,11.2,0.0,78.8,132.11182795698923
1882,9,14.0,7.6,0.0,78.3,109.7808510638298
1882,10,12.3,6.6,1.0,66.0,87.26595744680851
1882,11,7.9,1.9,6.0,114.0,59.488297872340425
1882,12,4.7,-0.1,11.0,87.2,37.915217391304346
1883,1,7.5,2.8,1.0,99.5,46.90105263157895
1883,2,7.9,2.9,2.0,102.2,66.27157894736841
1883,3,6.5,-0.2,17.0,32.4,101.30106382978724
1883,4,11.9,3.6,1.0,50.3,144.78936170212768
1883,5,14.0,6.0,0.0,53.2,176.2127659574468
1883,6,16.3,9.0,0.0,72.1,156.12659574468083
1883,7,16.6,9.8,0.0,51.5,131.352688172043
1883,8,17.5,11.1,0.0,58.7,132.11182795698923
1883,9,15.2,9.2,0.0,125.0,109.7808510638298
1883,10,12.3,6.2,0.0,78.7,87.26595744680851
1883,11,8.2,2.7,3.0,107.4,59.488297872340425
1883,12,7.7,2.6,4.0,54.5,37.915217391304346
1884,1,8.1,3.7,3.0,113.9,46.90105263157895
1884,2,7.4,2.4,2.0,88.0,66.27157894736841
1884,3,9.0,3.6,2.0,85.6,101.30106382978724
1884,4,11.2,3.2,2.0,42.6,144.78936170212768
1884,5,14.6,5.9,0.0,75.8,176.2127659574468
1884,6,17.4,8.9,0.0,21.3,156.12659574468083
1884,7,18.4,11.5,0.0,95.2,131.352688172043
1884,8,18.8,11.8,0.0,62.5,132.11182795698923
1884,9,16.8,9.5,0.0,71.5,109.7808510638298
1884,10,12.2,5.9,0.0,93.6,87.26595744680851
1884,11,8.2,4.6,0.0,51.1,59.488297872340425
1884,12,6.2,1.6,6.0,86.1,37.915217391304346
1885,1,6.5,1.5,6.0,54.9,46.90105263157895
1885,2,8.9,1.7,7.0,77.3,66.27157894736841
1885,3,8.5,0.2,16.0,43.5,101.30106382978724
1885,4,11.1,3.4,2.0,62.1,144.78936170212768
1885,5,12.6,3.9,1.0,38.0,176.2127659574468
1885,6,17.0,7.2,0.0,14.1,156.12659574468083
1885,7,19.8,10.2,0.0,48.5,131.352688172043
1885,8,18.5,9.0,0.0,49.5,132.11182795698923
1885,9,15.3,7.2,0.0,110.6,109.7808510638298
1885,10,10.1,3.5,3.0,74.2,87.26595744680851
1885,11,8.8,3.2,5.0,46.2,59.488297872340425
1885,12,6.9,1.8,11.0,36.0,37.915217391304346
1886,1,4.7,-0.8,18.0,107.9,46.90105263157895
1886,2,5.9,0.7,11.0,50.4,66.27157894736841
1886,3,7.5,1.3,16.0,61.6,101.30106382978724
1886,4,11.4,2.5,6.0,33.1,144.78936170212768
1886,5,13.6,5.1,0.0,90.0,176.2127659574468
1886,6,17.0,8.6,0.0,41.8,156.12659574468083
1886,7,18.4,10.3,0.0,76.3,131.352688172043
1886,8,18.5,10.4,0.0,63.0,132.11182795698923
1886,9,15.8,7.7,0.0,83.6,109.7808510638298
1886,10,13.1,7.0,0.0,120.5,87.26595744680851
1886,11,9.7,3.7,0.0,75.0,59.488297872340425
1886,12,4.6,1.1,10.0,106.1,37.915217391304346
1887,1,6.6,1.2,12.0,54.4,46.90105263157895
1887,2,8.5,1.6,8.0,34.1,66.27157894736841
1887,3,8.1,0.7,12.0,25.6,101.30106382978724
1887,4,10.8,1.1,12.0,37.1,144.78936170212768
1887,5,14.5,5.7,1.0,34.0,176.2127659574468
1887,6,21.5,10.3,0.0,16.9,156.12659574468083
1887,7,20.2,11.7,0.0,81.9,131.352688172043
1887,8,18.7,9.9,0.0,111.0,132.11182795698923
1887,9,15.2,6.8,0.0,43.8,109.7808510638298
1887,10,10.6,4.4,2.0,45.6,87.26595744680851
